safegraph_place_id,parent_safegraph_place_id,location_name,safegraph_brand_ids,brands,top_category,sub_category,naics_code,street_address,city,state,zip_code,phone_number,open_hours
sg:0ca4bd0e46b7404188857a93179afeac,sg:2c98f1c23c0f4e99a0d713ab894a0243,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,11220 wayzata boulevard,minnetonka,mn,55305,19524179080,"{ ""Mon"": [[""8:00"", ""21:00""]], ""Tue"": [[""8:00"", ""21:00""]], ""Wed"": [[""8:00"", ""21:00""]], ""Thu"": [[""8:00"", ""21:00""]], ""Fri"": [[""8:00"", ""21:00""]], ""Sat"": [[""8:00"", ""21:00""]], ""Sun"": [[""8:00"", ""21:00""]] }"
sg:d8d74e66d5854efab4a4afdfa4d83f9d,sg:783c1bb474514daba45ad846e719cdcd,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,15466 los gatos boulevard,los gatos,ca,95032,14083562324,"{ ""Mon"": [[""9:00"", ""21:00""]], ""Tue"": [[""9:00"", ""21:00""]], ""Wed"": [[""9:00"", ""21:00""]], ""Thu"": [[""9:00"", ""21:00""]], ""Fri"": [[""9:00"", ""21:00""]], ""Sat"": [[""9:00"", ""21:00""]], ""Sun"": [[""9:00"", ""21:00""]] }"
sg:4f5ce0f9680d4f68ba70743d6b949ec0,sg:804053754fc045408d2279fabd293e72,Whole Foods Market,SG_BRAND_44378a5463f4125c5d84db81855413b8,Whole Foods Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,17991 north east redmond way,redmond,wa,98052,14258812600,"{ ""Mon"": [[""8:00"", ""22:00""]], ""Tue"": [[""8:00"", ""22:00""]], ""Wed"": [[""8:00"", ""22:00""]], ""Thu"": [[""8:00"", ""22:00""]], ""Fri"": [[""8:00"", ""22:00""]], ""Sat"": [[""8:00"", ""22:00""]], ""Sun"": [[""8:00"", ""22:00""]] }"
sg:b4c7c1cc7efe4f96b86f9f05365bf895,sg:d598de04947a40308c74c436107e67d2,Whole Foods Market,SG_BRAND_44378a5463f4125c5d84db81855413b8,Whole Foods Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,4100 university avenue,west des moines,ia,50266,15153432600,
sg:ca1d8c1d156b4c5cb742b4632715efe6,,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,262 daniel webster highway,nashua,nh,3060,16038885460,"{ ""Mon"": [[""0:00"", ""2:00""], [""7:00"", ""24:00""], [""7:00"", ""22:00""]], ""Tue"": [[""0:00"", ""2:00""], [""7:00"", ""24:00""], [""7:00"", ""22:00""]], ""Wed"": [[""0:00"", ""2:00""], [""7:00"", ""24:00""], [""7:00"", ""22:00""]], ""Thu"": [[""0:00"", ""2:00""], [""7:00"", ""24:00""], [""7:00"", ""22:00""]], ""Fri"": [[""0:00"", ""2:00""], [""7:00"", ""22:00""], [""7:00"", ""24:00""]], ""Sat"": [[""0:00"", ""3:00""], [""7:00"", ""22:00""], [""7:00"", ""24:00""]], ""Sun"": [[""0:00"", ""3:00""], [""7:00"", ""24:00""], [""7:00"", ""22:00""]] }"
sg:12e4f89f20ed47308ac5dc662c960175,sg:4baa5db062cf4d2187b789d6d618a224,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,316 west el camino real,sunnyvale,ca,94087,14087367573,"{ ""Mon"": [[""8:00"", ""21:00""]], ""Tue"": [[""8:00"", ""21:00""]], ""Wed"": [[""8:00"", ""21:00""]], ""Thu"": [[""8:00"", ""21:00""]], ""Fri"": [[""8:00"", ""21:00""]], ""Sat"": [[""8:00"", ""21:00""]], ""Sun"": [[""8:00"", ""21:00""]] }"
sg:51a04cdaa81445c89fec1dbfcdc59b67,,Costco Wholesale Corp,SG_BRAND_60b7b54d19fca719281e76d485a141ad,Costco Wholesale Corp.,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,525 alakawa street,honolulu,hi,96817,,"{ ""Mon"": [[""10:00"", ""19:00""]], ""Tue"": [[""10:00"", ""19:00""]], ""Wed"": [[""10:00"", ""19:00""]], ""Thu"": [[""10:00"", ""19:00""]], ""Fri"": [[""10:00"", ""19:00""]], ""Sat"": [[""9:30"", ""18:00""]], ""Sun"": [] }"
sg:67a5e3840cb74e6eb4724da7ec3ddc2b,,Whole Foods Market,SG_BRAND_44378a5463f4125c5d84db81855413b8,Whole Foods Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,4944 shelbyville road,louisville,ky,40207,,"{ ""Mon"": [[""8:00"", ""22:00""]], ""Tue"": [[""8:00"", ""22:00""]], ""Wed"": [[""8:00"", ""22:00""]], ""Thu"": [[""8:00"", ""22:00""]], ""Fri"": [[""8:00"", ""22:00""]], ""Sat"": [[""8:00"", ""22:00""]], ""Sun"": [[""8:00"", ""22:00""]] }"
sg:675b59041b644e7880f34dfe5617cd5b,sg:1f44eedf0b824e8b9892198992c7a863,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,18771 traditions drive,northville,mi,48168,12483494909,"{ ""Mon"": [[""10:00"", ""20:00""]], ""Tue"": [[""10:00"", ""20:00""]], ""Wed"": [[""10:00"", ""20:00""]], ""Thu"": [[""10:00"", ""20:00""]], ""Fri"": [[""10:00"", ""20:00""]], ""Sat"": [[""10:00"", ""20:00""]], ""Sun"": [[""11:00"", ""18:00""]] }"
sg:69b07412099449169b2c86e44094b13d,,Costco Wholesale Corp,SG_BRAND_60b7b54d19fca719281e76d485a141ad,Costco Wholesale Corp.,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,1051 hume way,vacaville,ca,95687,,"{ ""Mon"": [[""10:00"", ""19:00""]], ""Tue"": [[""10:00"", ""19:00""]], ""Wed"": [[""10:00"", ""19:00""]], ""Thu"": [[""10:00"", ""19:00""]], ""Fri"": [[""10:00"", ""19:00""]], ""Sat"": [[""9:30"", ""18:00""]], ""Sun"": [] }"
sg:f717f165a4c448bb8f27d863ebf664f3,sg:499423db953a4d768cb56cf6a630eddb,Costco Wholesale Corp,SG_BRAND_60b7b54d19fca719281e76d485a141ad,Costco Wholesale Corp.,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,1250 old country road,westbury,ny,11590,15166838300,"{ ""Mon"": [[""9:00"", ""21:00""]], ""Tue"": [[""9:00"", ""21:00""]], ""Wed"": [[""9:00"", ""21:00""]], ""Thu"": [[""9:00"", ""21:00""]], ""Fri"": [[""9:00"", ""21:00""]], ""Sat"": [[""9:00"", ""20:00""]], ""Sun"": [[""10:00"", ""18:00""]] }"
sg:a364471313c04668adaf8096eb3744c7,,Costco Wholesale Corp,SG_BRAND_60b7b54d19fca719281e76d485a141ad,Costco Wholesale Corp.,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,1099 east hospitality lane,san bernardino,ca,92408,19094783445,"{ ""Mon"": [[""10:00"", ""20:30""]], ""Tue"": [[""10:00"", ""20:30""]], ""Wed"": [[""10:00"", ""20:30""]], ""Thu"": [[""10:00"", ""20:30""]], ""Fri"": [[""10:00"", ""20:30""]], ""Sat"": [[""9:30"", ""18:00""]], ""Sun"": [[""10:00"", ""18:00""]] }"
sg:e04f25e538114c988bb87fbfac493e38,,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,3418 long beach road,oceanside,ny,11572,15165369163,
sg:48e1d5f0dc1e46ffa22edfeb1c58d1c0,,Costco Wholesale Corp,SG_BRAND_60b7b54d19fca719281e76d485a141ad,Costco Wholesale Corp.,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,20000 haggerty road,livonia,mi,48152,17344646399,"{ ""Mon"": [[""10:00"", ""20:30""]], ""Tue"": [[""10:00"", ""20:30""]], ""Wed"": [[""10:00"", ""20:30""]], ""Thu"": [[""10:00"", ""20:30""]], ""Fri"": [[""10:00"", ""20:30""]], ""Sat"": [[""9:30"", ""18:00""]], ""Sun"": [[""10:00"", ""18:00""]] }"
sg:afead55bbdfd49559a6da2decb44382b,,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,17035 laurel road,morgan hill,ca,95037,14087786409,"{ ""Mon"": [[""9:00"", ""21:00""]], ""Tue"": [[""9:00"", ""21:00""]], ""Wed"": [[""9:00"", ""21:00""]], ""Thu"": [[""9:00"", ""21:00""]], ""Fri"": [[""9:00"", ""21:00""]], ""Sat"": [[""9:00"", ""21:00""]], ""Sun"": [[""9:00"", ""21:00""]] }"
sg:07b7f24762d8469db06b3c7820b77800,sg:7bbcb84a2ece4818927046f98fb54dfa,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,436 boston post road,darien,ct,6820,12036561414,"{ ""Mon"": [[""10:00"", ""21:00""]], ""Tue"": [[""10:00"", ""21:00""]], ""Wed"": [[""10:00"", ""21:00""]], ""Thu"": [[""10:00"", ""21:00""]], ""Fri"": [[""10:00"", ""21:00""]], ""Sat"": [[""10:00"", ""21:00""]], ""Sun"": [[""12:00"", ""18:00""]] }"
sg:d559fea7e1224c92ab2fbc5459d413aa,,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,5639 centennial center boulevard,las vegas,nv,89149,17023963372,"{ ""Mon"": [[""8:00"", ""21:00""]], ""Tue"": [[""8:00"", ""21:00""]], ""Wed"": [[""8:00"", ""21:00""]], ""Thu"": [[""8:00"", ""21:00""]], ""Fri"": [[""8:00"", ""21:00""]], ""Sat"": [[""8:00"", ""21:00""]], ""Sun"": [[""9:00"", ""21:00""]] }"
sg:060aa49064b6462692d58c1987cf069c,sg:ed1de540a2bf4bfeae4a623759fa24f2,Costco Wholesale Corp,SG_BRAND_60b7b54d19fca719281e76d485a141ad,Costco Wholesale Corp.,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,10 garet place,commack,ny,11725,16314623900,"{ ""Mon"": [[""10:00"", ""20:30""]], ""Tue"": [[""10:00"", ""20:30""]], ""Wed"": [[""10:00"", ""20:30""]], ""Thu"": [[""10:00"", ""20:30""]], ""Fri"": [[""10:00"", ""20:30""]], ""Sat"": [[""9:30"", ""18:00""]], ""Sun"": [[""10:00"", ""18:00""]] }"
sg:cc753da06244414cba58a76f466eb637,sg:6dcde13e437b4171bd5180fc963467ca,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,2398 east stadium boulevard,ann arbor,mi,48104,17349752455,"{ ""Mon"": [[""8:30"", ""23:00""]], ""Tue"": [[""8:30"", ""23:00""]], ""Wed"": [[""8:30"", ""23:00""]], ""Thu"": [[""8:30"", ""23:00""]], ""Fri"": [[""8:30"", ""23:00""]], ""Sat"": [[""8:30"", ""23:00""]], ""Sun"": [[""9:00"", ""22:30""]] }"
sg:4ead8859d6934defbd374fb3e819be69,,Whole Foods Market,SG_BRAND_44378a5463f4125c5d84db81855413b8,Whole Foods Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,414 miller avenue,mill valley,ca,94941,14153811200,"{ ""Mon"": [[""7:00"", ""21:00""]], ""Tue"": [[""7:00"", ""21:00""]], ""Wed"": [[""7:00"", ""21:00""]], ""Thu"": [[""7:00"", ""21:00""]], ""Fri"": [[""7:00"", ""21:00""]], ""Sat"": [[""7:00"", ""21:00""]], ""Sun"": [[""7:00"", ""21:00""]] }"
sg:890a2afd43084f268158956126e89088,,Costco Wholesale Corp,SG_BRAND_60b7b54d19fca719281e76d485a141ad,Costco Wholesale Corp.,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,10 monocacy boulevard,frederick,md,21704,13016441483,"{ ""Mon"": [[""10:00"", ""20:30""]], ""Tue"": [[""10:00"", ""20:30""]], ""Wed"": [[""10:00"", ""20:30""]], ""Thu"": [[""10:00"", ""20:30""]], ""Fri"": [[""10:00"", ""20:30""]], ""Sat"": [[""9:30"", ""18:00""]], ""Sun"": [[""10:00"", ""18:00""]] }"
sg:badeac4ed10149c1b6f69f35e7bb3713,sg:5d1fc68aa61e433d800d78a9097ba214,Whole Foods Market,SG_BRAND_44378a5463f4125c5d84db81855413b8,Whole Foods Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,89 danada square east,wheaton,il,60189,16305881500,"{ ""Mon"": [[""7:00"", ""22:00""]], ""Tue"": [[""7:00"", ""22:00""]], ""Wed"": [[""7:00"", ""22:00""]], ""Thu"": [[""7:00"", ""22:00""]], ""Fri"": [[""7:00"", ""22:00""]], ""Sat"": [[""7:00"", ""22:00""]], ""Sun"": [[""7:00"", ""22:00""]] }"
sg:b0dc8e917d8641128d7c9196a1e147c5,,Costco Wholesale Corp,SG_BRAND_60b7b54d19fca719281e76d485a141ad,Costco Wholesale Corp.,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,1431 beam avenue,maplewood,mn,55109,,"{ ""Mon"": [[""10:00"", ""20:30""]], ""Tue"": [[""10:00"", ""20:30""]], ""Wed"": [[""10:00"", ""20:30""]], ""Thu"": [[""10:00"", ""20:30""]], ""Fri"": [[""10:00"", ""20:30""]], ""Sat"": [[""9:30"", ""18:00""]], ""Sun"": [[""10:00"", ""18:00""]] }"
sg:892137455b814c6fbbc4e95e5184ba42,,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,15391 south west bangy road,lake oswego,or,97035,15036393238,"{ ""Mon"": [[""8:00"", ""21:00""]], ""Tue"": [[""8:00"", ""21:00""]], ""Wed"": [[""8:00"", ""21:00""]], ""Thu"": [[""8:00"", ""21:00""]], ""Fri"": [[""8:00"", ""21:00""]], ""Sat"": [[""8:00"", ""21:00""]], ""Sun"": [[""8:00"", ""21:00""]] }"
sg:8c54cfe8080947029efd8232355eedd2,sg:207aebc330af48b5862216efa88205d0,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,205 summit boulevard,birmingham,al,35243,12059697801,"{ ""Mon"": [[""9:00"", ""21:00""]], ""Tue"": [[""9:00"", ""21:00""]], ""Wed"": [[""9:00"", ""21:00""]], ""Thu"": [[""9:00"", ""21:00""]], ""Fri"": [[""9:00"", ""21:00""]], ""Sat"": [[""9:00"", ""21:00""]], ""Sun"": [[""9:00"", ""21:00""]] }"
sg:4fcf58c10f3a4b20811660b17bc75761,,Costco Wholesale Corp,SG_BRAND_60b7b54d19fca719281e76d485a141ad,Costco Wholesale Corp.,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,1804 south east ensign lane,warrenton,or,97146,,"{ ""Mon"": [[""10:30"", ""20:30""]], ""Tue"": [[""10:30"", ""20:30""]], ""Wed"": [[""10:30"", ""20:30""]], ""Thu"": [[""10:30"", ""20:30""]], ""Fri"": [[""10:30"", ""20:30""]], ""Sat"": [[""9:30"", ""18:00""]], ""Sun"": [[""10:00"", ""18:00""]] }"
sg:9c7f0252283c452594e00096322f6bdd,,Costco Wholesale Corp,SG_BRAND_60b7b54d19fca719281e76d485a141ad,Costco Wholesale Corp.,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,30550 stephenson highway,madison heights,mi,48071,12486160048,"{ ""Mon"": [[""10:00"", ""20:30""]], ""Tue"": [[""10:00"", ""20:30""]], ""Wed"": [[""10:00"", ""20:30""]], ""Thu"": [[""10:00"", ""20:30""]], ""Fri"": [[""10:00"", ""20:30""]], ""Sat"": [[""9:30"", ""18:00""]], ""Sun"": [[""10:00"", ""18:00""]] }"
sg:e4896be5f6d741c09026f72d628e0047,sg:177b8038358b4602b995a11aaed16310,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,555 ninth street,san francisco,ca,94103,14158631292,"{ ""Mon"": [[""10:00"", ""21:00""]], ""Tue"": [[""10:00"", ""21:00""]], ""Wed"": [[""10:00"", ""21:00""]], ""Thu"": [[""10:00"", ""21:00""]], ""Fri"": [[""10:00"", ""21:00""]], ""Sat"": [[""10:00"", ""21:00""]], ""Sun"": [[""12:00"", ""18:00""]] }"
sg:26124248e2ca451282e627ccf6ffdaa1,sg:8aaf61b80d9b476bafb42f933b055f04,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,11955 carmel mountain road,san diego,ca,92128,18586730526,"{ ""Mon"": [[""8:00"", ""21:00""]], ""Tue"": [[""8:00"", ""21:00""]], ""Wed"": [[""8:00"", ""21:00""]], ""Thu"": [[""8:00"", ""21:00""]], ""Fri"": [[""8:00"", ""21:00""]], ""Sat"": [[""8:00"", ""21:00""]], ""Sun"": [[""8:00"", ""21:00""]] }"
sg:8d84e1a9cc5a489aad044a48c8216ee3,sg:95a269545203425393b0eb06d1ac66b0,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,18681 main street,huntington beach,ca,92648,17148489640,"{ ""Mon"": [[""8:30"", ""18:00""]], ""Tue"": [[""8:30"", ""18:00""]], ""Wed"": [[""8:30"", ""18:00""]], ""Thu"": [[""8:30"", ""18:00""]], ""Fri"": [[""8:30"", ""18:00""]], ""Sat"": [[""9:00"", ""14:00""]], ""Sun"": [] }"
sg:549538454a914cd1ac9e3223fa1dfe32,sg:1729680277344f24b7329a1d20ed5a6d,Costco Wholesale Corp,SG_BRAND_60b7b54d19fca719281e76d485a141ad,Costco Wholesale Corp.,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,5301 almaden expressway,san jose,ca,95118,,"{ ""Mon"": [[""9:00"", ""20:30""]], ""Tue"": [[""9:00"", ""20:30""]], ""Wed"": [[""9:00"", ""20:30""]], ""Thu"": [[""9:00"", ""20:30""]], ""Fri"": [[""9:00"", ""20:30""]], ""Sat"": [[""9:00"", ""19:00""]], ""Sun"": [[""9:00"", ""19:00""]] }"
sg:8111b4a6c2f14e55bd85e6a975a73568,sg:0a149d358f2d439daa0cb0bcefbf3e0f,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,2400 preston road,plano,tx,75093,19723129538,"{ ""Mon"": [[""6:00"", ""22:00""]], ""Tue"": [[""6:00"", ""22:00""]], ""Wed"": [[""6:00"", ""22:00""]], ""Thu"": [[""6:00"", ""22:00""]], ""Fri"": [[""6:00"", ""22:00""]], ""Sat"": [[""6:00"", ""22:00""]], ""Sun"": [[""7:00"", ""22:00""]] }"
sg:0e64015e0b254d31905803e926ef76ea,sg:c8c956c9a6834c56adb445ea055dddc9,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,48 brentwood promenade court,brentwood,mo,63144,13149630253,"{ ""Mon"": [[""10:00"", ""21:00""]], ""Tue"": [[""10:00"", ""21:00""]], ""Wed"": [[""10:00"", ""21:00""]], ""Thu"": [[""10:00"", ""21:00""]], ""Fri"": [[""10:00"", ""21:00""]], ""Sat"": [[""10:00"", ""21:00""]], ""Sun"": [[""12:00"", ""18:00""]] }"
sg:bd54c844cbae4d72b7bc6323573cb82d,,Costco Wholesale Corp,SG_BRAND_60b7b54d19fca719281e76d485a141ad,Costco Wholesale Corp.,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,9915 west 159th street,orland park,il,60467,17086455336,"{ ""Mon"": [[""10:00"", ""20:30""]], ""Tue"": [[""10:00"", ""20:30""]], ""Wed"": [[""10:00"", ""20:30""]], ""Thu"": [[""10:00"", ""20:30""]], ""Fri"": [[""10:00"", ""20:30""]], ""Sat"": [[""9:30"", ""18:00""]], ""Sun"": [[""10:00"", ""18:00""]] }"
sg:08b98ee2116c41aa94fca70a45f563a1,sg:8c6249abfbce40a6bfa9895a1ab525f2,Costco Wholesale Corp,SG_BRAND_60b7b54d19fca719281e76d485a141ad,Costco Wholesale Corp.,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,1620 pine lake road,lincoln,ne,68512,15313337559,"{ ""Mon"": [[""10:00"", ""20:30""]], ""Tue"": [[""10:00"", ""20:30""]], ""Wed"": [[""10:00"", ""20:30""]], ""Thu"": [[""10:00"", ""20:30""]], ""Fri"": [[""10:00"", ""20:30""]], ""Sat"": [[""9:30"", ""18:00""]], ""Sun"": [[""10:00"", ""18:00""]] }"
sg:ebc76ba2247a42b3a1e85ea2c89a6f6b,sg:32edaa0823574156834261f284c8ee24,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,8055 west bowles avenue unit 3a,littleton,co,80123,17209814563,"{ ""Mon"": [[""8:00"", ""21:00""]], ""Tue"": [[""8:00"", ""21:00""]], ""Wed"": [[""8:00"", ""21:00""]], ""Thu"": [[""8:00"", ""21:00""]], ""Fri"": [[""8:00"", ""21:00""]], ""Sat"": [[""8:00"", ""21:00""]], ""Sun"": [[""8:00"", ""21:00""]] }"
sg:841884659d324b1a896dce6a06de47e4,sg:f32319b46919470fafd73497dca08b92,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,2570 vista way,oceanside,ca,92054,17604339994,
sg:2a84361089d243a19285443c6421b9d9,sg:9e0d1c8c92dc475f92fa85519e2cd749,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,358 broadway,saugus,ma,1906,17812310848,"{ ""Mon"": [[""7:00"", ""23:00""]], ""Tue"": [[""7:00"", ""23:00""]], ""Wed"": [[""7:00"", ""23:00""]], ""Thu"": [[""7:00"", ""23:00""]], ""Fri"": [[""7:00"", ""23:00""]], ""Sat"": [[""7:00"", ""23:00""]], ""Sun"": [[""7:00"", ""23:00""]] }"
sg:5dca145bd3f141ea93538ac4b57522d2,,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,1198 irvine boulevard,tustin,ca,92780,17145053289,"{ ""Mon"": [[""8:00"", ""21:00""]], ""Tue"": [[""8:00"", ""21:00""]], ""Wed"": [[""8:00"", ""21:00""]], ""Thu"": [[""8:00"", ""21:00""]], ""Fri"": [[""8:00"", ""21:00""]], ""Sat"": [[""8:00"", ""21:00""]], ""Sun"": [[""8:00"", ""21:00""]] }"
sg:b41811aa2bb049bcbe9852a44522b515,sg:73496ae592444e6da3865575cdfa558f,Whole Foods Market,SG_BRAND_44378a5463f4125c5d84db81855413b8,Whole Foods Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,14598 clay terrace boulevard,carmel,in,46032,13175691517,"{ ""Mon"": [[""8:00"", ""22:00""]], ""Tue"": [[""8:00"", ""22:00""]], ""Wed"": [[""8:00"", ""22:00""]], ""Thu"": [[""8:00"", ""22:00""]], ""Fri"": [[""8:00"", ""22:00""]], ""Sat"": [[""8:00"", ""22:00""]], ""Sun"": [[""8:00"", ""21:00""]] }"
sg:6b068340f4f443cbb328079432c1c7bc,,Whole Foods Market,SG_BRAND_44378a5463f4125c5d84db81855413b8,Whole Foods Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,1095 avenue of the americas,new york,ny,10036,19177285700,"{ ""Mon"": [[""7:00"", ""23:00""]], ""Tue"": [[""7:00"", ""23:00""]], ""Wed"": [[""7:00"", ""23:00""]], ""Thu"": [[""7:00"", ""23:00""]], ""Fri"": [[""7:00"", ""23:00""]], ""Sat"": [[""7:00"", ""23:00""]], ""Sun"": [[""7:00"", ""23:00""]] }"
sg:6e28ecfe6a18487cb5c5a6e925442500,,Whole Foods Market,SG_BRAND_44378a5463f4125c5d84db81855413b8,Whole Foods Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,1423 north webb road,wichita,ks,67206,13166308484,"{ ""Mon"": [[""7:30"", ""21:00""]], ""Tue"": [[""7:30"", ""21:00""]], ""Wed"": [[""7:30"", ""21:00""]], ""Thu"": [[""7:30"", ""21:00""]], ""Fri"": [[""7:30"", ""21:00""]], ""Sat"": [[""7:30"", ""21:00""]], ""Sun"": [[""7:30"", ""21:00""]] }"
sg:22171905f90443db8cb3c37ef02da299,sg:5de13c59706e4705aa86cc836e88a3c8,Trader Joe's,SG_BRAND_88b90c11892dd21eddc97bdb0fc449f0,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,4821 north twentieth street,phoenix,az,85016,16029129022,"{ ""Mon"": [[""8:00"", ""21:00""]], ""Tue"": [[""8:00"", ""21:00""]], ""Wed"": [[""8:00"", ""21:00""]], ""Thu"": [[""8:00"", ""21:00""]], ""Fri"": [[""8:00"", ""21:00""]], ""Sat"": [[""8:00"", ""21:00""]], ""Sun"": [[""8:00"", ""21:00""]] }"
